Frame Time(ps) RMSD(A)
2.728000000000000000e+03 2.728000000000000114e+01 2.041701586238600097e+00
2.729000000000000000e+03 2.728999999999999915e+01 1.892233713340547574e+00
2.730000000000000000e+03 2.730000000000000071e+01 2.256672467530324244e+00
2.731000000000000000e+03 2.731000000000000227e+01 2.212412968191160623e+00
2.732000000000000000e+03 2.732000000000000028e+01 2.027415717543774143e+00
2.733000000000000000e+03 2.733000000000000185e+01 2.402391535024940517e+00
2.734000000000000000e+03 2.733999999999999986e+01 2.333703991680321277e+00
2.735000000000000000e+03 2.735000000000000142e+01 2.849022789536402200e+00
2.736000000000000000e+03 2.735999999999999943e+01 2.518034989800251200e+00
2.737000000000000000e+03 2.737000000000000099e+01 2.257441710290053916e+00
2.738000000000000000e+03 2.737999999999999901e+01 2.373562675179021753e+00
2.739000000000000000e+03 2.739000000000000057e+01 2.359314282473104374e+00
2.740000000000000000e+03 2.740000000000000213e+01 2.249640269431653294e+00
2.741000000000000000e+03 2.741000000000000014e+01 2.301711992762147219e+00
2.742000000000000000e+03 2.742000000000000171e+01 2.269645872300373401e+00
2.743000000000000000e+03 2.742999999999999972e+01 2.280291984309792852e+00
2.744000000000000000e+03 2.744000000000000128e+01 2.129620963170470560e+00
2.745000000000000000e+03 2.744999999999999929e+01 2.285354348577569361e+00
2.746000000000000000e+03 2.746000000000000085e+01 2.400660973120383623e+00
2.747000000000000000e+03 2.746999999999999886e+01 2.310931819915495122e+00
2.748000000000000000e+03 2.748000000000000043e+01 2.366465850416351824e+00
2.749000000000000000e+03 2.749000000000000199e+01 2.550757949486524012e+00
2.750000000000000000e+03 2.750000000000000000e+01 2.210334900799287627e+00
2.751000000000000000e+03 2.751000000000000156e+01 2.387646266439717113e+00
2.752000000000000000e+03 2.751999999999999957e+01 2.215477230457036484e+00
2.753000000000000000e+03 2.753000000000000114e+01 2.389551432087622551e+00
2.754000000000000000e+03 2.753999999999999915e+01 2.327487930604859923e+00
2.755000000000000000e+03 2.755000000000000071e+01 2.190826629706435824e+00
2.756000000000000000e+03 2.756000000000000227e+01 2.194536463003319060e+00
2.757000000000000000e+03 2.757000000000000028e+01 2.348614648299721885e+00
2.758000000000000000e+03 2.758000000000000185e+01 2.113985225615294006e+00
2.759000000000000000e+03 2.758999999999999986e+01 2.508666601682056019e+00
2.760000000000000000e+03 2.760000000000000142e+01 2.298107586362135635e+00
2.761000000000000000e+03 2.760999999999999943e+01 2.254370074370551702e+00
2.762000000000000000e+03 2.762000000000000099e+01 2.291150577744278216e+00
2.763000000000000000e+03 2.762999999999999901e+01 2.268393815867574492e+00
2.764000000000000000e+03 2.764000000000000057e+01 2.771188457709495623e+00
2.765000000000000000e+03 2.765000000000000213e+01 2.120952404392262292e+00
2.766000000000000000e+03 2.766000000000000014e+01 2.489901003815568004e+00
2.767000000000000000e+03 2.767000000000000171e+01 2.149885374962817508e+00
2.768000000000000000e+03 2.767999999999999972e+01 2.257574935119669668e+00
2.769000000000000000e+03 2.769000000000000128e+01 2.291352886384995013e+00
2.770000000000000000e+03 2.769999999999999929e+01 2.364169867383822510e+00
2.771000000000000000e+03 2.771000000000000085e+01 2.462429119705796587e+00
2.772000000000000000e+03 2.771999999999999886e+01 2.129018064275991051e+00
2.773000000000000000e+03 2.773000000000000043e+01 2.504090018505525261e+00
2.774000000000000000e+03 2.774000000000000199e+01 2.296954053299523402e+00
2.775000000000000000e+03 2.775000000000000000e+01 2.187842707313988999e+00
2.776000000000000000e+03 2.776000000000000156e+01 2.443967774482395328e+00
2.777000000000000000e+03 2.776999999999999957e+01 2.416275645651978721e+00
2.778000000000000000e+03 2.778000000000000114e+01 2.220773622496589716e+00
2.779000000000000000e+03 2.778999999999999915e+01 2.220152028744592609e+00
2.780000000000000000e+03 2.780000000000000071e+01 2.353059458509891400e+00
2.781000000000000000e+03 2.781000000000000227e+01 2.322503230877805969e+00
2.782000000000000000e+03 2.782000000000000028e+01 2.687590857030349945e+00
2.783000000000000000e+03 2.783000000000000185e+01 2.364259490467905511e+00
2.784000000000000000e+03 2.783999999999999986e+01 2.471834884274934030e+00
2.785000000000000000e+03 2.785000000000000142e+01 2.464007461937563370e+00
2.786000000000000000e+03 2.785999999999999943e+01 2.013327669158134547e+00
2.787000000000000000e+03 2.787000000000000099e+01 2.189470601784772263e+00
2.788000000000000000e+03 2.787999999999999901e+01 2.488540351507632753e+00
2.789000000000000000e+03 2.789000000000000057e+01 2.484311756254912851e+00
2.790000000000000000e+03 2.790000000000000213e+01 2.305980917065759694e+00
2.791000000000000000e+03 2.791000000000000014e+01 2.483286033727760245e+00
2.792000000000000000e+03 2.792000000000000171e+01 2.337277490258657942e+00
2.793000000000000000e+03 2.792999999999999972e+01 2.546166349901004988e+00
2.794000000000000000e+03 2.794000000000000128e+01 2.307203988486924651e+00
2.795000000000000000e+03 2.794999999999999929e+01 2.190888956947576904e+00
2.796000000000000000e+03 2.796000000000000085e+01 2.214549685746405316e+00
2.797000000000000000e+03 2.796999999999999886e+01 2.647328592866916797e+00
2.798000000000000000e+03 2.798000000000000043e+01 2.488104542192394408e+00
2.799000000000000000e+03 2.799000000000000199e+01 2.164852657750313103e+00
2.800000000000000000e+03 2.800000000000000000e+01 2.175831316090297562e+00
2.801000000000000000e+03 2.801000000000000156e+01 2.417725813955081904e+00
2.802000000000000000e+03 2.801999999999999957e+01 2.506695161279738127e+00
2.803000000000000000e+03 2.803000000000000114e+01 2.337312495768540277e+00
2.804000000000000000e+03 2.803999999999999915e+01 2.311427372890379139e+00
2.805000000000000000e+03 2.805000000000000071e+01 2.375627824831732848e+00
2.806000000000000000e+03 2.806000000000000227e+01 2.318884113435596195e+00
2.807000000000000000e+03 2.807000000000000028e+01 2.319433363952099647e+00
2.808000000000000000e+03 2.808000000000000185e+01 1.956487107743321019e+00
2.809000000000000000e+03 2.808999999999999986e+01 2.620288606926018726e+00
2.810000000000000000e+03 2.810000000000000142e+01 2.482262993148457220e+00
2.811000000000000000e+03 2.810999999999999943e+01 2.030147451329482156e+00
2.812000000000000000e+03 2.812000000000000099e+01 2.466965615819040281e+00
2.813000000000000000e+03 2.812999999999999901e+01 2.296693307430460074e+00
2.814000000000000000e+03 2.814000000000000057e+01 2.294811773198123461e+00
2.815000000000000000e+03 2.815000000000000213e+01 2.228712021925079334e+00
2.816000000000000000e+03 2.816000000000000014e+01 2.360787915125524439e+00
2.817000000000000000e+03 2.817000000000000171e+01 2.359718452145942891e+00
2.818000000000000000e+03 2.817999999999999972e+01 2.183326264396259209e+00
2.819000000000000000e+03 2.819000000000000128e+01 2.101505647368209662e+00
2.820000000000000000e+03 2.819999999999999929e+01 2.311225587154066563e+00
2.821000000000000000e+03 2.821000000000000085e+01 2.367952318931388245e+00
2.822000000000000000e+03 2.821999999999999886e+01 2.302826279319667435e+00
2.823000000000000000e+03 2.823000000000000043e+01 2.233195167863788466e+00
2.824000000000000000e+03 2.824000000000000199e+01 2.457826514383374850e+00
2.825000000000000000e+03 2.825000000000000000e+01 2.348147515815772302e+00
2.826000000000000000e+03 2.826000000000000156e+01 2.008236398030942116e+00
2.827000000000000000e+03 2.826999999999999957e+01 2.307672914168823919e+00
2.828000000000000000e+03 2.828000000000000114e+01 2.330451571388095999e+00
2.829000000000000000e+03 2.828999999999999915e+01 2.223630892093610534e+00
2.830000000000000000e+03 2.830000000000000071e+01 2.086926836245222017e+00
2.831000000000000000e+03 2.831000000000000227e+01 2.166393196849909941e+00
2.832000000000000000e+03 2.832000000000000028e+01 2.307988995556761402e+00
2.833000000000000000e+03 2.833000000000000185e+01 2.423308473386891038e+00
2.834000000000000000e+03 2.833999999999999986e+01 2.241321651988843477e+00
2.835000000000000000e+03 2.835000000000000142e+01 2.299645310102679918e+00
2.836000000000000000e+03 2.835999999999999943e+01 2.214419872302783254e+00
2.837000000000000000e+03 2.837000000000000099e+01 2.436784986955323973e+00
2.838000000000000000e+03 2.837999999999999901e+01 2.327919350539812804e+00
2.839000000000000000e+03 2.839000000000000057e+01 2.203956640501735009e+00
2.840000000000000000e+03 2.840000000000000213e+01 2.260639759648717995e+00
2.841000000000000000e+03 2.841000000000000014e+01 2.374335060986650259e+00
2.842000000000000000e+03 2.842000000000000171e+01 2.262376179963254241e+00
2.843000000000000000e+03 2.842999999999999972e+01 2.082938752124989801e+00
2.844000000000000000e+03 2.844000000000000128e+01 2.331928085496389524e+00
2.845000000000000000e+03 2.844999999999999929e+01 2.238381890255427109e+00
2.846000000000000000e+03 2.846000000000000085e+01 2.424555748173909731e+00
2.847000000000000000e+03 2.846999999999999886e+01 2.083063256427134746e+00
2.848000000000000000e+03 2.848000000000000043e+01 2.401884637270482070e+00
2.849000000000000000e+03 2.849000000000000199e+01 2.409135800640802572e+00
2.850000000000000000e+03 2.850000000000000000e+01 2.405776215184725952e+00
2.851000000000000000e+03 2.851000000000000156e+01 2.472512443772262980e+00
2.852000000000000000e+03 2.851999999999999957e+01 2.127801762696222010e+00
2.853000000000000000e+03 2.853000000000000114e+01 2.339520718779108943e+00
2.854000000000000000e+03 2.853999999999999915e+01 2.396851980563316165e+00
2.855000000000000000e+03 2.855000000000000071e+01 2.099603894855506248e+00
2.856000000000000000e+03 2.856000000000000227e+01 2.203170915148055631e+00
2.857000000000000000e+03 2.857000000000000028e+01 1.968628742571017831e+00
2.858000000000000000e+03 2.858000000000000185e+01 2.205704333682848794e+00
2.859000000000000000e+03 2.858999999999999986e+01 2.233711386645842012e+00
2.860000000000000000e+03 2.860000000000000142e+01 2.143508451503068457e+00
2.861000000000000000e+03 2.860999999999999943e+01 2.366551437623841903e+00
2.862000000000000000e+03 2.862000000000000099e+01 2.239175390963312751e+00
2.863000000000000000e+03 2.862999999999999901e+01 2.150428237076817517e+00
2.864000000000000000e+03 2.864000000000000057e+01 2.314895452800770581e+00
2.865000000000000000e+03 2.865000000000000213e+01 2.382192795794328521e+00
2.866000000000000000e+03 2.866000000000000014e+01 2.312519145200055970e+00
2.867000000000000000e+03 2.867000000000000171e+01 2.154615224801666340e+00
2.868000000000000000e+03 2.867999999999999972e+01 2.133973323194005900e+00
2.869000000000000000e+03 2.869000000000000128e+01 2.362035977695557509e+00
2.870000000000000000e+03 2.869999999999999929e+01 2.630210825364926563e+00
2.871000000000000000e+03 2.871000000000000085e+01 2.285265314871185893e+00
2.872000000000000000e+03 2.871999999999999886e+01 2.341391037412735354e+00
2.873000000000000000e+03 2.873000000000000043e+01 2.296213085943425547e+00
2.874000000000000000e+03 2.874000000000000199e+01 2.274906937233467819e+00
2.875000000000000000e+03 2.875000000000000000e+01 2.579162728398996851e+00
2.876000000000000000e+03 2.876000000000000156e+01 2.229523474669126593e+00
2.877000000000000000e+03 2.876999999999999957e+01 2.294128084208014062e+00
2.878000000000000000e+03 2.878000000000000114e+01 2.499192607975902813e+00
2.879000000000000000e+03 2.878999999999999915e+01 2.301174478772464838e+00
2.880000000000000000e+03 2.880000000000000071e+01 2.010375318305977377e+00
2.881000000000000000e+03 2.881000000000000227e+01 2.566631607960012218e+00
2.882000000000000000e+03 2.882000000000000028e+01 2.505371965373464960e+00
2.883000000000000000e+03 2.883000000000000185e+01 2.392820108680551616e+00
2.884000000000000000e+03 2.883999999999999986e+01 2.081667540285058848e+00
2.885000000000000000e+03 2.885000000000000142e+01 2.160688848722322586e+00
2.886000000000000000e+03 2.885999999999999943e+01 2.477182196156984872e+00
2.887000000000000000e+03 2.887000000000000099e+01 2.418090732920000985e+00
2.888000000000000000e+03 2.887999999999999901e+01 2.425621788544757518e+00
2.889000000000000000e+03 2.889000000000000057e+01 2.384620987152167526e+00
2.890000000000000000e+03 2.890000000000000213e+01 2.215681419888511083e+00
2.891000000000000000e+03 2.891000000000000014e+01 2.301867616824944562e+00
2.892000000000000000e+03 2.892000000000000171e+01 2.092645832807699779e+00
2.893000000000000000e+03 2.892999999999999972e+01 2.471417425910158450e+00
2.894000000000000000e+03 2.894000000000000128e+01 2.347298548473921276e+00
2.895000000000000000e+03 2.894999999999999929e+01 2.336177509011690301e+00
2.896000000000000000e+03 2.896000000000000085e+01 2.194089187269079311e+00
2.897000000000000000e+03 2.896999999999999886e+01 2.316268661801616169e+00
2.898000000000000000e+03 2.898000000000000043e+01 2.504588346232541340e+00
2.899000000000000000e+03 2.899000000000000199e+01 2.227596066119898577e+00
2.900000000000000000e+03 2.900000000000000000e+01 2.433108640212141349e+00
2.901000000000000000e+03 2.901000000000000156e+01 2.534702032669314598e+00
2.902000000000000000e+03 2.901999999999999957e+01 2.006953225918798100e+00
2.903000000000000000e+03 2.903000000000000114e+01 2.195113381457874269e+00
2.904000000000000000e+03 2.903999999999999915e+01 2.297070545164432875e+00
2.905000000000000000e+03 2.905000000000000071e+01 2.341890966151478182e+00
2.906000000000000000e+03 2.906000000000000227e+01 2.263483922311571028e+00
2.907000000000000000e+03 2.907000000000000028e+01 2.339887875555335839e+00
2.908000000000000000e+03 2.908000000000000185e+01 2.195351236253406224e+00
2.909000000000000000e+03 2.908999999999999986e+01 2.191745503237703563e+00
2.910000000000000000e+03 2.910000000000000142e+01 2.313582102648382488e+00
2.911000000000000000e+03 2.910999999999999943e+01 2.569991286385524543e+00
2.912000000000000000e+03 2.912000000000000099e+01 2.268859869325222434e+00
2.913000000000000000e+03 2.912999999999999901e+01 2.175498932634082117e+00
2.914000000000000000e+03 2.914000000000000057e+01 2.614220898093863710e+00
2.915000000000000000e+03 2.915000000000000213e+01 2.245725232311582165e+00
2.916000000000000000e+03 2.916000000000000014e+01 2.350952338223761817e+00
2.917000000000000000e+03 2.917000000000000171e+01 2.218376485485784588e+00
2.918000000000000000e+03 2.917999999999999972e+01 2.232741010032765594e+00
2.919000000000000000e+03 2.919000000000000128e+01 2.071695445256936274e+00
2.920000000000000000e+03 2.919999999999999929e+01 2.463821652603478185e+00
2.921000000000000000e+03 2.921000000000000085e+01 2.386919616067060712e+00
2.922000000000000000e+03 2.921999999999999886e+01 2.293004325641972763e+00
2.923000000000000000e+03 2.923000000000000043e+01 1.883899300692923440e+00
2.924000000000000000e+03 2.924000000000000199e+01 2.652174180639544687e+00
2.925000000000000000e+03 2.925000000000000000e+01 2.209458640815180175e+00
2.926000000000000000e+03 2.926000000000000156e+01 2.249560689681384229e+00
2.927000000000000000e+03 2.926999999999999957e+01 2.225173096313092458e+00
2.928000000000000000e+03 2.928000000000000114e+01 2.608371904883352244e+00
2.929000000000000000e+03 2.928999999999999915e+01 2.229534058091676041e+00
2.930000000000000000e+03 2.930000000000000071e+01 2.469586839806038547e+00
2.931000000000000000e+03 2.931000000000000227e+01 2.325071526098203556e+00
2.932000000000000000e+03 2.932000000000000028e+01 2.310830860160466571e+00
2.933000000000000000e+03 2.933000000000000185e+01 2.432209772764165834e+00
2.934000000000000000e+03 2.933999999999999986e+01 2.230925984401031403e+00
2.935000000000000000e+03 2.935000000000000142e+01 2.269292633255088454e+00
2.936000000000000000e+03 2.935999999999999943e+01 2.366250334990914084e+00
2.937000000000000000e+03 2.937000000000000099e+01 2.328936470929699798e+00
2.938000000000000000e+03 2.937999999999999901e+01 2.195693063512894838e+00
2.939000000000000000e+03 2.939000000000000057e+01 2.382962824394673440e+00
